193607;2.4;1.89;15.38;11.05;7.29;10.79;13.49;8.81;7.26;4.67;8.13;9.38;9.09;5.34;16.22;8.02;4.89;8.42;8.42;12.6;5.71;5.36;5.73;11.48;10.02;6.45;1.12;1.34
193608;-4.68;1.7;5.71;5.57;2.48;-0.75;3.01;2.52;2.04;5.51;0.1;0.86;3.87;2.81;5.07;0.63;1.66;2.7;3.16;6.07;0.05;0.99;0.51;3.11;4.11;1.06;-0.09;3.84
193609;-3.51;2.34;-0.12;7.6;5.16;5.3;4.66;4.65;2.35;2.76;4.16;1.08;5.96;4.04;0.62;1.73;2.74;1.3;2.41;4.17;1.21;0.55;1.12;1.07;-0.56;1.42;3.12;-0.32
193610;10.22;3.68;2.29;12.57;5.4;1.55;6.07;7.99;9.16;5.7;3.97;1.53;9.52;7.33;5.43;3.95;4.95;6.57;18.38;3.19;6.55;5.49;9.54;10.98;5.16;6.89;-2.19;1.6
193611;13.17;5.42;11.64;14.95;14.02;11.48;14.14;8.08;12.83;11.45;9.7;8.09;11.94;8.79;7.64;4.06;3.45;5.66;8.01;4.46;3.37;4;2.47;-1.22;-3.29;3.32;8.34;-1.01
193612;-2.42;-2.17;4.26;0.74;3.86;3.65;4.53;1.71;8.59;8.7;0.92;3.15;3.26;-0.99;5.08;0.55;2.44;3.14;2.83;2.69;-2.71;0.04;2.07;3.46;0.32;0.21;3.67;4.96
193701;26.24;8.29;22.15;10.45;10.4;7.77;8.49;5.36;9.22;5.87;4.91;4.91;10.33;7.58;6.39;2.89;5.51;3.38;3.74;8.64;3.57;3.18;-0.34;4.08;11.66;3.24;4.21;3.22
193702;-12.74;-7.62;-9.71;8.93;10.64;-0.37;6.39;2.23;0.62;5.64;2.44;1.61;0.49;3.67;5.55;0.45;2.05;1.45;2.81;11.14;-0.29;0.35;0.64;2.75;10.78;1.28;0.27;5.39
193703;-6.87;-4.03;2.28;-0.72;4.6;-1.68;-5.03;-1.69;3.05;1.1;-2.25;-1.35;-0.45;-3.08;6.54;-2.67;0.53;2.42;0.39;11.35;-2.22;-0.43;-0.36;4.23;7.82;-0.36;-2.16;7.05
193704;-20.35;-13.01;-19.63;-13.92;-18.37;-8.9;-11.69;-11.57;-14.75;-13.61;-8.52;-8.55;-7.55;-7.35;-10.55;-6.03;-8.67;-8.41;-15.39;-11.86;-6.74;-5.24;-6.19;-7.94;-9.88;-7.45;-3.4;-4.91
193705;-5.89;-3.96;-2.99;0.44;-4.83;-0.49;0.85;-2.63;-1.83;-9.11;-1.23;-2.62;-1.36;-2.87;-3.6;-0.2;-1.64;-1.96;-3.04;-1.57;-0.13;-1.49;0.11;-3.05;-2.63;-0.92;-0.74;-3.17
193706;-18.78;-12.21;-12.84;-9.97;-14.32;-6.01;-5.83;-8.08;-7.77;-12.84;-5.66;-6.64;-6.31;-6.31;-10.67;-4.42;-6.25;-5.46;-6.32;-9.52;-4.39;-2.27;-2.27;-5.08;-7.32;-4.19;-3.05;-3.56
193707;14.97;13.64;14.88;11.13;11.99;10.21;12.27;6.58;10.54;9.95;9.03;11.6;9.3;5.91;10.83;7.18;8.81;8.03;8.96;9.2;8.6;10.63;7.22;9.77;12.78;8.86;1.17;0.14
193708;-5.67;-8.79;-8.57;-6.8;-5.68;-7.28;-4.75;-3.94;-6.16;-5.55;-2.94;-6.56;-5.98;-3.85;-6.96;-4.13;-3.12;-3.52;-5.88;-6.89;-3.29;-6.47;-5.31;-5.63;-9.51;-4.88;0.51;-1.99
193709;-26.51;-28.42;-23.04;-26.33;-23.58;-24.27;-20.29;-19.46;-21.44;-22.6;-20.3;-20.17;-20.32;-18.01;-23.27;-16.65;-18.09;-15.59;-19.33;-21.8;-11.15;-15.65;-8.87;-17.09;-21.57;-13.58;-6.84;-4.66
193710;-6.79;-9.35;-12.02;-7.48;-9.66;-12.9;-11.1;-9.2;-10.89;-13.06;-11.97;-9.63;-11.08;-9.08;-12.55;-7.89;-9.01;-9.76;-10.52;-12.93;-9.98;-9.53;-6.2;-12.14;-18.56;-9.49;0.52;-1.52
193711;-2.03;-15.66;-15.12;-18.96;-15.28;-11.63;-10.45;-11.88;-10.22;-10.67;-10.21;-12.91;-9.96;-8.99;-10.93;-8.84;-10.18;-11.84;-11.9;-10.97;-8.98;-9.05;-6.36;-6.75;-9.49;-8.39;-3.24;0.22
193712;-24.48;-17.3;-17.79;-15.21;-13.41;-10.89;-15.57;-9.82;-11.72;-13.58;-11.63;-10.22;-12.98;-6.78;-16.72;0.64;-7.99;-9.54;-7.9;-13.54;-3.7;-3.98;-1.46;-4.77;-7.97;-4.01;-7.79;-0.88
193801;9.64;8.87;13.3;6.58;4.53;0.96;10.25;3.8;6.71;5.2;3.25;5.77;8.48;3.68;0.07;1.23;1.87;4.49;3.05;-0.36;1.75;0.87;-1.93;0.73;-3.1;0.76;5.19;-2.22
193802;7.55;2.3;5.44;2.16;0.64;12.71;5.96;5.66;5.45;5.31;7.89;7.18;6.68;4.73;6.49;5.18;6.88;5.69;6.73;5;5.56;8.29;3.98;7.49;5.93;5.79;0.59;-1.99
193803;-27.07;-31.65;-36.57;-33.69;-32.68;-32.51;-31.29;-26.39;-27.22;-31.3;-27.8;-27.41;-26.64;-21.81;-36.25;-23.2;-24.31;-23.69;-29.5;-32.43;-22.57;-23.76;-21.28;-27.18;-34.62;-23.7;-3.54;-4.38
193804;31.49;23.55;27.1;23.92;21.39;23.53;20.57;20.13;19.56;18.56;20.41;17.78;18.38;11.28;26.72;17.29;15.25;16.27;19.73;17.92;12.31;15.38;13.71;16.5;12.73;14.55;6.57;-0.37
193805;-11.85;-9.35;-9.99;-6.37;-6.33;-14.01;-7.05;-7.69;-6.4;-7.88;-8.08;-5.15;-6.49;-3.83;-4.8;-4.24;-3.5;-4.11;-7.91;-13.34;-3.4;-5.93;-1.69;-6.86;-3.82;-3.92;-2.37;-0.41
193806;34.98;37.97;39.61;31.63;27.8;35.7;30.58;28.84;26.66;32.42;33.37;28.51;28.28;22.18;32.97;22.23;26.2;24.2;27.86;37.2;25.59;26.48;17.15;26.41;36.68;23.61;3.53;2.1
193807;23.56;7.63;22;18.16;14.84;11.33;16.16;16.07;14.71;13.62;11.53;14.79;9.93;12.55;14.53;9.35;13.07;13.06;11.08;14.77;8.08;4.46;6.45;5.58;13.1;7.2;6.72;0.78
193808;-9.37;-17.05;1.79;-6.53;-13.15;-5.46;-5.83;-6.26;-6.46;-8.41;-2.99;-4.21;-3.34;-5.63;-10.04;-3.57;-1.98;-5.65;-6.19;-7.66;0.21;-3.85;-5.56;-4.84;-6.08;-2.72;-2.46;-4.26
193809;-15.55;3.84;-3.61;-3.98;-4.19;0.52;-4.21;-1.95;-1.17;-2.08;-0.92;-2.47;-2.4;-1.97;-1.98;-0.43;0.25;-1.77;-1.63;-3.62;1.16;1.72;0.17;0.78;-1.6;0.84;-2.53;-1.26
193810;12.22;28.04;13.18;16.48;13.63;10.32;21.61;12.55;15.12;21.64;13.08;13.2;12.47;13.69;18.64;12.06;11.03;11.33;12.41;24.19;6.56;4.88;5.72;14.65;12.31;7.77;6.62;3.99
193811;-7.75;-8.08;-0.31;-4.27;-7.01;-7.75;-7.29;-3.32;-2.37;-6.75;-1.61;-2.15;1.44;-4.03;-5.03;-0.08;-0.16;-2.83;-3.81;-3.77;-1.65;-0.36;-3.65;-2.82;-2.36;-1.77;-2.42;-0.76
193812;6.86;1.98;-0.78;-2.82;-3.02;7.43;3.8;3.56;3.52;5.8;4.23;7.16;2.49;4;5.77;4.08;4.22;5.58;5.33;12.33;3.04;4.15;2.23;6.41;12.31;4.06;-1.83;0.81
193901;-9.74;-4.18;-8.86;-7.51;-8.51;-1.93;-9.67;-8.57;-8.3;-12.83;-7.29;-8.93;-10.4;-6.5;-11.42;-6.95;-8.39;-7.91;-7.38;-11.22;-5.78;-4.2;-3.66;-9.48;-13.74;-5.95;-1.44;-3.52
193902;2.9;-1.12;1.51;3.07;5.58;0.83;3.03;3.85;4.34;7.54;3.07;6.18;4.98;5.57;7.21;5.06;5.29;3.13;3.1;4.55;2.64;3.31;3.22;7.16;8.58;3.48;0.31;3.23
193903;-31.5;-24.43;-23.22;-20.39;-20.3;-16.03;-20.41;-14.29;-20.78;-26.55;-17.54;-16.04;-17.84;-19.27;-23.74;-10.98;-17.25;-18.97;-18.82;-27.8;-10.72;-8.07;-11.13;-18.51;-29.93;-11.91;-5.41;-8.31
193904;4.18;0.52;4.76;1.74;1.49;-1;-1.29;1.61;2.51;2.24;0.39;-0.85;-2.6;-1.73;3.74;-1.12;0.26;0.8;-1.67;1.59;-0.6;0.41;0.57;-2.85;-2.94;-0.23;1.97;0.29
193905;8.08;8.8;5.74;8.96;6.15;8.48;10.99;6.72;10.12;12.94;9.7;10.73;11.42;8.47;12.72;8.63;8.28;9.59;9.22;9.75;6.89;5.93;3.37;7.06;13.23;6.86;3.87;-0.08
193906;-11.7;-12.61;-11.01;-12.54;-12.02;-5.86;-7.77;-5.85;-8.79;-13.45;-7.82;-4.7;-9.35;-7.27;-10.64;-4.01;-6.75;-8.44;-9.37;-13.68;-4.3;-5.29;-3.77;-9.41;-16.41;-5.29;-1.69;-5.54
193907;14.95;21.7;19.11;14.09;12.8;15.61;18.9;13.41;14.76;16.62;16.33;17.88;13.89;10.42;17.86;14.17;11.65;13.69;12.37;22.47;11.04;7.64;8.79;9.2;18.01;10.18;4.61;0.55
193908;-16.52;-21.13;-16.11;-13.91;-11.23;-14.17;-13.37;-12.48;-13.07;-13.71;-10.22;-11.64;-10.68;-8.39;-14.44;-10.25;-11.57;-11.45;-7.73;-15.05;-5.42;-4.7;-7.05;-6.48;-14.69;-6.6;-4.5;-2.99
193909;59.42;51.41;68.47;52.35;89.72;54.12;44.03;35.61;38.63;55.34;28.32;25.6;32.66;29.93;50.83;15.08;24.94;15.37;29.53;47.14;11.83;12.4;13.48;31.83;56.28;15.95;18.77;23.27
193910;-2.48;-6.96;-6.17;-5.93;-9.83;-4.65;-2.58;-1.68;0.95;-8.02;2.51;3.33;0.41;-1.68;-3.28;4.31;0.69;1.83;-3.57;-5.45;-0.12;-0.24;-0.44;-3.41;-4.99;-0.38;0.26;-4.66
193911;-16.03;-13.11;-10.86;-10.46;-19.48;-11.12;-7.69;-9.99;-10.41;-14.52;-5.84;-8.27;-5.85;-7.57;-13.19;-5.99;-5.58;-3.09;-5.72;-14.15;-2.06;-1.96;-2.92;-8.05;-11.83;-3.68;-4.43;-6.54
193912;7.56;0.42;-1.05;0.95;-2.45;4.25;3.84;1.55;0.41;4.25;6.88;5.63;4.31;0.33;2.07;5.18;2.62;2.22;0.96;0.27;3.76;2.27;4.11;0.81;2.17;3.03;0.67;-3.84
194001;-8.02;-7.53;-6.67;-4.66;-3.48;-5.96;-2.28;-3.36;-2.27;-3.48;-3.6;-1.4;-1.83;-0.49;-5.5;-1.23;-2.5;-0.51;-4.2;-6.07;-2.16;-1.81;-1.91;-5.07;-7.79;-2.4;0.21;-0.75
194002;0.33;-0.55;11.64;3.44;7.22;1.6;4.26;4.55;5.09;-0.04;3.46;5.15;3.44;2;3;2.29;2.23;3.42;3.88;0.57;0.57;1.83;-0.33;1.83;1.33;1.37;2.32;-0.44
194003;7.48;6.44;-4.97;0.7;3.23;5.75;7.64;1.64;1.83;1.85;7.06;2.31;2.52;1.6;1.72;3.6;1.38;0.95;2.18;-0.26;2.67;0.83;2.04;2.3;2.87;1.89;1.63;-1.12
194004;8.32;-1.6;2.58;0.75;10.33;6.4;5.74;1.95;3.48;0.2;4.73;2.17;3.69;2.47;2.96;-2.22;-0.06;0.15;1.85;-0.03;0.22;-0.05;-0.13;0.34;-2.49;0.12;3.57;-0.28
194005;-40.92;-29.31;-31.88;-27.63;-34.85;-25.55;-25.81;-25.93;-27.8;-33.65;-26.34;-27.28;-27.85;-26.08;-27.75;-24.78;-26.88;-27.24;-24.42;-33.69;-21.46;-19.45;-21.58;-21.39;-27.26;-22.01;-6.21;-4.04
194006;9.3;5.5;2.33;4.9;7.38;5.02;4.88;3.61;6.14;8.97;3.87;7.34;7.07;5.47;7.35;6.44;5.62;10.12;3.57;13.34;4.73;7.59;10.64;6.07;19.74;6.67;-2.34;4.8
194007;1.34;1.62;0.46;1.89;2.06;3.72;5.55;4.43;5.3;1.38;7.49;6.7;6.32;4.88;3.15;3.76;3.79;3.5;3.89;4.91;3.94;1.94;3.46;2.95;2.85;3.21;0.87;-0.57
194008;-1.31;0.45;8.08;2.54;1.08;3.23;0.95;5.04;2.38;2.67;1.93;3.14;1.8;1.75;0.02;1.31;1.87;3.29;2.91;2.7;2.97;0.5;2.09;2.97;3.89;2.41;0.19;0.47
194009;5.18;5.9;5.12;3.41;3.28;9.95;5.58;5.03;3.29;6.46;5.62;6.6;4.66;5.55;0.66;3.42;3.4;1.97;2.72;-0.52;3.46;2.19;-0.71;0.2;3.31;2.3;3.39;-1.7
194010;1.67;9.97;4.58;5.32;4.96;5.85;1.49;7.73;7.09;8.21;3.08;4.1;6.16;4.89;8.93;4.2;8.26;3.18;9.32;13.21;0.14;2.57;6.72;8.77;8.53;2.97;-0.15;5.4
194011;10.04;2.92;2.38;0.56;-0.64;-1.86;1.16;1.7;-0.92;-0.6;-0.42;0.41;1.37;3.11;-4.09;-1.63;-1.31;0.43;0.56;-1.39;-2.64;-0.39;-2.04;-0.54;-9.74;-1.64;2.07;0.48
194012;-10.41;-1.64;-4.57;-2.48;-2.2;-1.4;-3.03;-0.13;-2.23;-3.88;0.56;-0.79;-0.22;-0.46;0.14;0.62;-2.42;0.14;1.55;-0.19;0.37;1.72;-0.46;1.34;1.11;0.68;-2.41;-1.32
194101;-6.88;-7.89;-5.21;0.74;-1.58;-4.34;-3.45;-4.01;0.51;0.16;-4.79;-4.8;-4.34;-3.67;-0.37;-5.45;-3.51;-3.02;-3.92;-0.98;-5.68;-3.78;-2.13;-2.89;1.27;-4.04;0.85;3.22
194102;-3.83;-5.04;0.32;-4.6;-2.87;-0.64;-3.66;-1.74;-2.5;-2.2;-3.21;-1.65;-0.63;-2.19;-2.51;-2.55;-2.35;-0.74;-0.15;-2.2;-1.86;-1.71;-0.57;-1.07;-0.22;-1.47;-1.21;1.05
194103;-4.15;0.2;-0.67;0.23;3.6;-0.91;2.27;0.62;0.22;7.4;0.03;-0.26;0.98;2.75;2.21;0.83;-0.9;1.4;2.04;5.02;0.5;1.04;1.53;1.8;3.21;0.95;0.12;2.95
194104;-13.02;-7.93;-7.52;-2.65;-6.03;-7.02;-7.59;-5.32;-4.24;-5.62;-5.22;-6.45;-5.62;-5.74;-3.62;-7.48;-6.92;-5.11;-3.62;-3.74;-6.09;-5.84;-4.28;-3.05;0.31;-5.3;-1.69;3.43
194105;0.18;-5.57;3.71;0.99;-0.52;5.21;1.3;1.86;1.44;2.55;-0.61;1.02;2.31;1.9;0.32;3.2;2.31;0.23;-0.8;3.01;1.24;1.38;3.08;3.08;-0.91;1.39;-0.83;0.51
194106;-2.31;10.45;10.46;6.14;13.2;4.02;5.41;7.95;6.6;10.03;3.76;6.5;5.72;6.56;8.42;4.71;7.26;4.87;5.76;5.07;6.72;4.86;7.31;3.64;2.47;5.87;1.47;0.66
194107;22.27;24.41;28.78;15.13;25.6;10.41;7.84;10.67;13.97;18.12;7.45;8.51;8.22;12.28;24.5;8.24;6.7;9.69;11.85;21.93;4.25;3.78;7.96;7.79;11.51;5.92;5.74;7.25
194108;-2.16;-1.09;-8.55;-2.64;1.16;1.37;0.03;-1.77;-1.01;-0.52;-2.61;-0.71;-0.5;-1.47;-1.48;0.33;0.71;0.74;0.69;-0.98;1.06;-0.05;-1.82;-1.45;-5.01;-0.06;-0.16;-1.2
194109;-9.45;-3.55;-3.36;-2.65;-5.92;-3.01;-0.74;-2.73;0.6;-4.26;-1.79;-2;-0.89;-2.68;-0.49;-0.47;-2.49;-1.14;-0.37;-0.87;0.13;-1.02;-2.39;-1.43;-3.84;-0.76;-1.43;0.28
194110;-11.93;-0.03;-7.27;-9.02;-7.75;-6.3;-3.7;-7.18;-4.58;-7.49;-6.65;-5.98;-4.98;-6.74;-10.11;-4.88;-6.65;-4.68;-4.37;-5.88;-6.6;-3.95;-2.38;-1.94;-2.64;-5.18;-2.1;1.31
194111;-6.91;-6.03;-10.83;-4.31;-5.08;-3.1;-2.06;-5.75;-2.04;-4.58;-1.11;-0.35;-2.88;-1.42;-2.46;-0.48;-2.78;-0.17;-1.4;-3.87;-2.04;-1.63;-0.45;-1.26;-3.97;-1.94;-1.05;-0.64
194112;-27;-15.79;-11.99;-15.22;-14;-5.95;-3.6;-9.66;-10.14;-13;-6.73;-4.54;-4.96;-6.39;-8.64;-3.97;-5.3;-5.47;-7.7;-9.77;-3.29;-5.5;-4.44;-9.1;-6.87;-4.68;-3.34;-5.06
194201;36.43;8.33;14.08;18.05;27.8;13.22;6.79;12.2;10.73;15.38;3.72;2.54;6.01;7.83;11.05;-2.01;5.12;6.65;4.08;10.74;-3.1;-0.36;-0.66;9.8;16.88;0.7;7.51;9.93
194202;-6.66;-6.13;-2.76;-2.26;-1.35;-1.91;-0.15;-1.92;-0.96;-1.43;-0.64;-1.26;-2.29;-1.46;-1.98;-2;-2.21;-0.72;-3.62;0.94;-2.67;-2.27;-3.27;-2.51;-0.18;-2.42;1.69;-1.06
194203;-5.96;-6.57;-6.52;-3.49;-6.08;-4.56;-1.85;-1.81;-5.38;-6.66;-3.22;-1.94;-5.45;-4.63;-6.4;-5.84;-6.48;-4.11;-4.66;-5.42;-5.8;-7.17;-8.52;-6.05;-7.33;-6.58;2.29;-1.22
194204;-7.71;-4.29;-3.04;-5.07;-5.74;-7.42;-5.28;-3.64;-3.33;-6.24;-4.9;-5.69;-5;-3.98;-4.96;-7.67;-4.74;-5.48;-5.06;-3.33;-3.03;-6.24;-4.08;-2.99;0.29;-4.32;-1.04;1.87
194205;-3.38;-1.76;1.51;-1.37;-0.73;0.38;0.47;2.11;4.07;-0.04;1.01;2.02;2.71;4.23;0.02;3.52;3.22;4.92;2.3;3.31;8.38;6.11;5.26;1.88;-4.99;6.08;-3.03;-2.97
194206;-2.53;0.28;-0.96;6.37;2.97;2.35;2.63;-0.48;2.26;0.74;2.05;2.82;0.43;3.72;0.94;3.82;2.05;1.64;1.21;-0.66;4.29;1.37;2.18;2.24;5.59;2.53;-0.91;0.25
194207;4;9.3;6.54;4.09;6.8;3.73;3.83;3.7;3.03;6.22;3.02;5.34;4.13;3.91;4.13;3.77;4.07;4.32;4;8.88;1.94;4.41;3.11;5.74;13.7;3.46;-0.33;2.56
194208;-1.97;2.1;4.13;3.4;0.76;-1.43;3.72;2.79;2.33;1.68;3.99;3.34;1.4;3.23;2.91;3.27;1.85;1.59;2.12;3.53;1.29;1.9;1;4.47;2.67;1.84;-0.39;1.94
194209;6.93;6.45;3.71;5.7;9.19;7.75;2.72;3.9;3.66;5.27;1.06;2.55;2.04;3.46;4.51;1.9;3.33;3.83;2.78;7.46;2.6;2.83;1.78;1.79;7.67;2.6;0.14;3.4
194210;4.98;5.49;15.29;10.11;12.05;10.41;6.53;8.23;10.51;18.04;10.12;7.74;7.79;9.36;14.41;7.09;7.24;7.65;8.09;12.91;4.67;5.65;9.35;11.57;12.03;6.74;1.39;6.68
194211;-3.13;2.65;-7.7;-2.83;-6.7;-0.44;-1.86;-0.68;-3.52;-5.99;-2.55;-0.85;-0.81;0.14;-5.64;0.81;-2.02;-0.09;-2.42;-1.41;1.04;2.24;1.11;-4.29;-9.05;0.22;-0.77;-5.35
194212;-0.89;-0.06;4.73;2.14;-1.93;-1.13;3.92;2.99;1.69;5.41;3.21;3.42;4.08;4.41;5.65;6.03;4.61;4;4.8;6.62;5.57;3.91;6.02;6.52;5.15;5.01;-2.09;0.78
194301;18.65;33.93;20.15;22.45;33.75;15.45;11.19;12.81;18.14;23.38;7.34;10.31;11.48;14;19.87;4.79;9.36;8.21;12.38;11.68;5.61;5.48;8.67;8.1;9.6;7.3;8.34;7.66
194302;16.32;20.53;13.97;14.63;26.5;18.67;8.9;7.45;11.4;15.17;6.98;6.96;9.35;10.08;20.54;4.74;7.52;9.36;6.94;12.93;3.66;6.17;8.27;9.99;11.28;5.96;4.47;6.41
194303;15.85;0.58;17.75;20.47;15.4;14.18;10.85;15.24;13.77;15.74;7.47;10.38;10.42;13.83;14.75;8.14;8.07;6.9;13.79;14.4;3.99;4.68;7.78;7.17;15.74;6.18;4.66;5.52
194304;1.62;6.27;2.76;4.63;10.69;-2.52;3.21;3.03;5.8;8.98;-0.63;-0.65;2.24;4.59;8.13;0.24;0.56;2.04;2.3;12.11;-0.91;1.34;1.15;0.19;5.73;0.66;1.92;6.36
194305;4.56;8.34;11.1;8.52;16.45;14.7;8.51;9.86;8.86;12.63;4.2;6.39;7.83;7.04;12.98;3.14;5.29;6.69;6.04;10.59;5.45;4.58;7.48;5.53;5.84;5.69;4.2;3.13
194306;-2.09;-1.31;-2.73;2.77;-2.29;0.65;2.28;0.94;0.24;3.71;1.53;1.41;1.4;3.27;-4.14;1.9;1.46;1.07;0.87;-1.73;2.08;2.85;0.54;0.58;-3.68;1.66;-0.63;-0.95
194307;-19.55;-2.02;-8.92;-5.74;-9.22;-5.21;-5.27;-5.68;-8.35;-10.27;-3.22;-6.56;-5.47;-6.69;-9.51;-4.47;-4.53;-6.37;-10.3;-10.38;-5.25;-3.3;-1.54;-4.67;-4.09;-4.65;-2.68;-2.47
194308;-10.42;-6.72;0.02;-1.31;-0.7;1.68;-0.15;-0.04;-0.08;-0.68;2.12;0.43;0.49;3.08;1.01;2.38;1.45;0.36;1.91;-1.81;1.31;1.39;1.12;0.1;0.64;1.23;-0.74;-0.88
194309;4.38;3.03;1.85;4.26;4.92;3.52;2.65;2.11;7.01;4.94;2.34;2.81;3.03;0.99;6.54;0.93;3.81;4.49;3.35;3.2;2.55;1.96;2.12;2.62;3.86;2.42;1.31;1.35
194310;-1.73;0.29;0.52;0.87;-1.12;-2.37;0.71;2.1;4.24;-2.13;-1.01;-0.43;-0.91;0.14;-2.26;-2.22;-1.98;-1.18;2.74;2.23;-2.04;-0.85;-1.76;1.14;-1.26;-1.25;0.9;1.33
194311;-16.52;-6.4;-8.7;-10.83;-14.81;-7.67;-7.59;-6.03;-4.11;-14.5;-7.47;-6.35;-9.13;-7.9;-13.64;-6.24;-5.91;-7.2;-8.63;-15.51;-4.68;-4.66;-6.43;-7.14;-14;-5.88;-1.58;-4.87
194312;10.83;4.87;9.78;11.53;12.07;6.87;6.93;13.7;12.63;12.86;8.58;8.15;9.19;10.45;13.31;6.6;7.5;8.19;12.16;12.66;5.21;5.95;5.98;5.98;8.63;6.33;3.29;3.13
194401;11.13;5.59;6.33;4.85;8.22;3.05;4.53;2.51;4.44;9.95;3.14;3.44;3.41;2.75;5.68;1.94;2.78;2.02;2.33;5.56;0.89;0.77;1.99;2.42;10.43;1.78;2.5;2.75
194402;2.9;0.8;1.4;2.43;4.27;1.98;0.67;1.81;-4.7;2.2;1.68;0.52;0.35;0.32;5.21;1.28;0.38;1.17;-1.12;6.27;0.17;-0.1;1.48;1.03;3.61;0.34;-0.23;0.82
194403;3.24;10.39;3.13;2.23;7.79;1.95;2.39;6.41;3.73;11.09;3.44;2.25;4.14;5.43;5.49;0.86;3.11;2.94;7.75;2.43;2.57;1.6;1.18;3.18;5.66;2.42;1.86;3.02
194404;-7.08;0.29;-2.33;-1.92;-4.58;-1.28;-2.02;-3.1;-3.55;-6.77;-2.58;-2.52;-3.1;-1.96;-1.82;-2.4;-3.13;-3.09;-2.94;-4.98;-1.35;-1.48;-1.55;-0.71;-2.43;-1.66;-1.41;-0.97
194405;11.72;5.48;12.53;7.49;9.36;4.52;5.73;5.08;5.62;7.29;6.52;6.95;7.57;7.33;8.49;4.67;5.12;5.5;7.93;7.61;4.52;4.62;4.49;4.38;7.31;5.07;1.48;1.3
194406;32.73;14.32;10.77;18.19;15.84;12.71;11;4.9;7.68;10.11;6.72;8.56;9.83;9.22;10.45;6.26;7.91;7.67;11.28;10.29;5.53;3.52;3.02;6.33;6.59;5.59;4.11;2.53
194407;-6.45;-3.96;-1.33;-0.51;-3.78;0.12;-0.54;-2.74;-1.43;-1.19;0.23;0.19;0.66;-2.13;-0.27;-0.16;-2.13;-1.23;-1.86;-1.06;-1.97;-1.58;-0.97;-0.89;-0.86;-1.55;0.73;-0.62
194408;9.39;3.33;4.26;1.84;3.38;2.58;3.17;5.68;2.99;-0.82;2.64;5.3;3.33;3.93;1.34;0.95;2.92;2.31;3.23;0.91;1.88;0.2;1.95;0.75;0.43;1.56;2.12;-1.3
194409;-3.41;2.8;0.44;0.61;-1.03;2.52;-0.48;-1.27;1.01;0.76;1.06;0.82;-1.01;2.16;0;-0.25;-0.98;-0.88;1.4;-0.66;0.3;-0.3;0.25;-0.25;0.03;0;0.58;-0.97
194410;1.59;0.34;2.43;-0.52;0.75;0.49;0.28;0.49;0.43;-0.84;-1.67;1.23;0.03;-0.01;-0.81;-0.46;-0.82;-0.62;0;-1.32;-0.27;0.96;1.43;-0.52;1.21;0.22;-0.24;-0.24
194411;2.72;-1.01;6.35;4.84;1.87;2.6;1.02;2.82;1.93;3.89;0.9;3.4;1.31;3.06;2.57;1.61;2.11;1.99;5.07;1.46;0.98;1.6;2.35;2.4;4.09;1.62;0.45;1.74
194412;3.7;2.73;6.43;6.98;11.88;7.83;6.21;6.79;6.6;16.64;5.18;8.19;5.01;6.84;12.19;3.4;4.54;5.89;5.02;12.23;2.38;3.13;5.02;5.14;12.23;4.1;1.61;6.63
194501;20.43;5.65;5.52;3.54;5.57;3.7;4.57;4.54;6.46;3.11;4.28;4.35;3.89;3.83;2.91;2.35;4.13;2.42;3.34;2.03;0.7;0.8;2.85;6.5;-0.16;1.89;2.85;0.62
194502;7.71;8.51;9.81;9.45;11.63;7.8;8.02;9.03;7.97;9.73;6.47;6.23;8.63;8.88;12.16;7.28;6.91;6.76;9.26;15.73;5.21;5.11;5.2;7.65;9.04;6.41;1.54;4.33
194503;-7.72;-9.26;-8.04;-8.69;-10.2;-3.68;-5.88;-5.42;-5.65;-2.7;-5;-6.55;-4.45;-5.91;-7.46;-3.97;-4.3;-3.96;-3.74;-6.02;-3.68;-2.77;-3.76;-4.94;-4.47;-3.89;-1.77;-1.63
194504;3.94;8.92;10.63;6.5;9.47;6.28;6.91;8.65;9.12;14.97;8.35;11.72;6.39;8.98;10.64;7.34;9.01;6.89;10.6;13.57;7.35;6.06;7.32;9.01;10.81;7.72;0.22;3.98
194505;-3.99;10.2;2.82;2.87;5.75;2.58;1.71;1.7;5.02;4.9;1.54;0.61;2.23;3.19;4.11;1.51;0.86;2.02;1.69;4.16;1.84;2.07;0.7;-0.53;1.9;1.83;1.32;1.15
194506;18.01;4.47;3.73;7.5;13.66;9.69;0.32;0.1;2.7;7.17;2.01;2.28;1.65;2.22;5.48;-1.14;0.81;0.69;3.15;12.18;-2.24;0.12;1.4;0.68;3.14;0.32;2.96;4.4
194507;-6.58;-4.03;-4.95;-3.89;-3.51;-2.04;-2.74;-4.07;-4.11;-6.25;-3.97;-2.92;-3.14;-3.26;-8.12;-0.62;-4.56;-2.78;-4.12;-6.31;-1.5;-0.18;-2.92;-2.45;-4.69;-2.23;-1.69;-2.52
194508;0.91;11.59;8.97;7.02;4.97;5.15;7.24;6;6.45;5.14;8.8;7.6;7.57;7.78;1.62;6.22;9.3;8.54;6.8;1.49;8.63;4.96;3.74;3.61;1.51;6.08;1.49;-4.32
194509;4.37;6.62;3.35;7.37;7.44;6.13;7.04;6.87;7.24;7.39;5.74;6.32;7.03;7.19;5.42;4.46;7.11;6.09;6.26;10.29;5.09;2.45;4.24;2.78;7.04;4.78;1.94;0.26
